t	DToutletrel	Toutlet	PhiFreeSurf	Ithermique	Phi0	IElecSR	IElecSI	IElecTR	IElecTI	IElecRR	IElecRI	ITotal	PElec	
12918.5	8.49294e-07	1429.48	19723.7	197632	62.5078	17.3349	0.0183837	-8.52112	15.0897	-8.55304	-15.1176	52.0323	203310	
12919	8.49381e-07	1429.48	19723.3	197627	62.5085	17.3352	0.0183902	-8.5213	15.0901	-8.55318	-15.1179	52.0333	203318	
12919.5	8.4947e-07	1429.48	19722.9	197623	62.5092	17.3354	0.018397	-8.52147	15.0904	-8.55332	-15.1182	52.0342	203327	
12920	8.4956e-07	1429.48	19722.4	197619	62.5098	17.3356	0.0184034	-8.52164	15.0908	-8.55346	-15.1185	52.0352	203335	
12920.5	8.49648e-07	1429.48	19722	197615	62.5105	17.3358	0.0184102	-8.52181	15.0912	-8.5536	-15.1189	52.0362	203343	
12921	8.49737e-07	1429.48	19721.6	197610	62.5112	17.336	0.0184167	-8.52198	15.0916	-8.55374	-15.1192	52.0372	203351	
12921.5	8.49825e-07	1429.47	19721.2	197606	62.5119	17.3362	0.0184235	-8.52215	15.092	-8.55388	-15.1195	52.0381	203359	
12922	8.49913e-07	1429.47	19720.7	197602	62.5125	17.3365	0.01843	-8.52233	15.0923	-8.55402	-15.1198	52.0391	203367	
12922.5	8.50001e-07	1429.47	19720.3	197598	62.5132	17.3367	0.0184369	-8.5225	15.0927	-8.55416	-15.1201	52.0401	203376	
12923	8.50088e-07	1429.47	19719.9	197593	62.5139	17.3369	0.0184436	-8.52267	15.0931	-8.5543	-15.1204	52.0411	203384	
12923.5	8.50178e-07	1429.47	19719.5	197589	62.5145	17.3371	0.0184504	-8.52284	15.0935	-8.55444	-15.1207	52.042	203392	
12924	8.50261e-07	1429.47	19719	197585	62.5152	17.3373	0.0184571	-8.52301	15.0939	-8.55458	-15.121	52.043	203400	
12924.5	8.5035e-07	1429.47	19718.6	197581	62.5159	17.3376	0.0184639	-8.52319	15.0942	-8.55472	-15.1214	52.044	203408	
12925	8.50439e-07	1429.47	19718.2	197576	62.5166	17.3378	0.0184707	-8.52336	15.0946	-8.55486	-15.1217	52.045	203417	
12925.5	8.50527e-07	1429.46	19717.8	197572	62.5172	17.338	0.0184776	-8.52353	15.095	-8.555	-15.122	52.0459	203425	
12926	8.50617e-07	1429.46	19717.3	197568	62.5179	17.3382	0.0184844	-8.5237	15.0954	-8.55514	-15.1223	52.0469	203433	
12926.5	8.50704e-07	1429.46	19716.9	197564	62.5186	17.3384	0.0184913	-8.52387	15.0958	-8.55528	-15.1226	52.0479	203441	
12927	8.50792e-07	1429.46	19716.5	197559	62.5192	17.3387	0.0184982	-8.52405	15.0961	-8.55542	-15.1229	52.0489	203449	
12927.5	8.50881e-07	1429.46	19716.1	197555	62.5199	17.3389	0.0185051	-8.52422	15.0965	-8.55556	-15.1232	52.0499	203458	
12928	8.50969e-07	1429.46	19715.6	197551	62.5206	17.3391	0.018512	-8.52439	15.0969	-8.5557	-15.1236	52.0508	203466	
12928.5	8.51057e-07	1429.46	19715.2	197547	62.5213	17.3393	0.018519	-8.52456	15.0973	-8.55584	-15.1239	52.0518	203474	
12929	8.51145e-07	1429.46	19714.8	197542	62.5219	17.3395	0.0185259	-8.52473	15.0977	-8.55598	-15.1242	52.0528	203482	
12929.5	8.51233e-07	1429.45	19714.4	197538	62.5226	17.3398	0.0185331	-8.52491	15.098	-8.55612	-15.1245	52.0538	203490	
12930	8.51322e-07	1429.45	19713.9	197534	62.5233	17.34	0.01854	-8.52508	15.0984	-8.55626	-15.1248	52.0547	203498	
12930.5	8.51409e-07	1429.45	19713.5	197529	62.5239	17.3402	0.0185472	-8.52525	15.0988	-8.5564	-15.1251	52.0557	203507	
12931	8.51497e-07	1429.45	19713.1	197525	62.5246	17.3404	0.0185541	-8.52542	15.0992	-8.55654	-15.1254	52.0567	203515	
12931.5	8.51585e-07	1429.45	19712.7	197521	62.5253	17.3406	0.0185614	-8.52559	15.0996	-8.55668	-15.1257	52.0577	203523	
12932	8.51674e-07	1429.45	19712.2	197517	62.526	17.3409	0.0185683	-8.52577	15.0999	-8.55682	-15.1261	52.0586	203531	
12932.5	8.51762e-07	1429.45	19711.8	197512	62.5266	17.3411	0.0185756	-8.52594	15.1003	-8.55697	-15.1264	52.0596	203539	
12933	8.51851e-07	1429.45	19711.4	197508	62.5273	17.3413	0.0185828	-8.52611	15.1007	-8.55711	-15.1267	52.0606	203548	
12933.5	8.51939e-07	1429.44	19711	197504	62.528	17.3415	0.01859	-8.52628	15.1011	-8.55725	-15.127	52.0616	203556	
12934	8.52054e-07	1429.44	19710.5	197500	62.5286	17.3417	0.0185972	-8.52645	15.1015	-8.55739	-15.1273	52.0626	203564	
12934.5	8.52283e-07	1429.44	19710.1	197495	62.5293	17.342	0.0186044	-8.52663	15.1019	-8.55753	-15.1276	52.0635	203572	
12935	8.52377e-07	1429.44	19709.7	197491	62.53	17.3422	0.0186117	-8.5268	15.1022	-8.55767	-15.1279	52.0645	203580	
12935.5	8.52466e-07	1429.44	19709.3	197487	62.5306	17.3424	0.018619	-8.52697	15.1026	-8.55781	-15.1283	52.0655	203588	
12936	8.52555e-07	1429.44	19708.8	197483	62.5313	17.3426	0.0186263	-8.52714	15.103	-8.55795	-15.1286	52.0665	203597	
12936.5	8.52642e-07	1429.44	19708.4	197478	62.532	17.3428	0.0186336	-8.52731	15.1034	-8.55809	-15.1289	52.0674	203605	
12937	8.5273e-07	1429.44	19708	197474	62.5326	17.3431	0.0186409	-8.52749	15.1038	-8.55823	-15.1292	52.0684	203613	
12937.5	8.52817e-07	1429.44	19707.6	197470	62.5333	17.3433	0.0186483	-8.52766	15.1041	-8.55837	-15.1295	52.0694	203621	
12938	8.52906e-07	1429.43	19707.1	197466	62.534	17.3435	0.0186557	-8.52783	15.1045	-8.55851	-15.1298	52.0704	203629	
12938.5	8.52993e-07	1429.43	19706.7	197461	62.5347	17.3437	0.0186633	-8.528	15.1049	-8.55865	-15.1301	52.0714	203638	
12939	8.53079e-07	1429.43	19706.3	197457	62.5353	17.3439	0.0186706	-8.52817	15.1053	-8.55879	-15.1304	52.0723	203646	
12939.5	8.53163e-07	1429.43	19705.9	197453	62.536	17.3442	0.0186782	-8.52835	15.1057	-8.55894	-15.1308	52.0733	203654	
12940	8.5325e-07	1429.43	19705.4	197448	62.5367	17.3444	0.0186856	-8.52852	15.1061	-8.55908	-15.1311	52.0743	203662	
12940.5	8.53339e-07	1429.43	19705	197444	62.5373	17.3446	0.0186932	-8.52869	15.1064	-8.55922	-15.1314	52.0753	203670	
12941	8.53425e-07	1429.43	19704.6	197440	62.538	17.3448	0.0187008	-8.52886	15.1068	-8.55936	-15.1317	52.0763	203679	
12941.5	8.53512e-07	1429.43	19704.2	197436	62.5387	17.345	0.0187084	-8.52903	15.1072	-8.5595	-15.132	52.0772	203687	
12942	8.53601e-07	1429.42	19703.7	197431	62.5393	17.3453	0.018716	-8.52921	15.1076	-8.55964	-15.1323	52.0782	203695	
12942.5	8.5371e-07	1429.42	19703.3	197427	62.54	17.3455	0.0187236	-8.52938	15.108	-8.55978	-15.1326	52.0792	203703	
12943	8.53892e-07	1429.42	19702.9	197423	62.5407	17.3457	0.0187312	-8.52955	15.1084	-8.55992	-15.133	52.0802	203711	
12943.5	8.53979e-07	1429.42	19702.5	197419	62.5413	17.3459	0.0187389	-8.52972	15.1087	-8.56006	-15.1333	52.0812	203719	
12944	8.54068e-07	1429.42	19702	197414	62.542	17.3461	0.0187466	-8.52989	15.1091	-8.5602	-15.1336	52.0821	203728	
12944.5	8.54155e-07	1429.42	19701.6	197410	62.5427	17.3464	0.0187543	-8.53007	15.1095	-8.56034	-15.1339	52.0831	203736	
12945	8.54242e-07	1429.42	19701.2	197406	62.5434	17.3466	0.0187621	-8.53024	15.1099	-8.56049	-15.1342	52.0841	203744	
12945.5	8.54331e-07	1429.42	19700.8	197402	62.544	17.3468	0.0187698	-8.53041	15.1103	-8.56063	-15.1345	52.0851	203752	
12946	8.54419e-07	1429.41	19700.3	197397	62.5447	17.347	0.0187776	-8.53058	15.1106	-8.56077	-15.1348	52.0861	203760	
12946.5	8.54509e-07	1429.41	19699.9	197393	62.5454	17.3472	0.0187855	-8.53075	15.111	-8.56091	-15.1352	52.087	203769	
12947	8.54595e-07	1429.41	19699.5	197389	62.546	17.3475	0.0187935	-8.53093	15.1114	-8.56105	-15.1355	52.088	203777	
12947.5	8.54684e-07	1429.41	19699	197384	62.5467	17.3477	0.0188012	-8.5311	15.1118	-8.56119	-15.1358	52.089	203785	
12948	8.5477e-07	1429.41	19698.6	197380	62.5474	17.3479	0.0188093	-8.53127	15.1122	-8.56133	-15.1361	52.09	203793	
12948.5	8.54859e-07	1429.41	19698.2	197376	62.548	17.3481	0.0188171	-8.53144	15.1126	-8.56147	-15.1364	52.091	203801	
12949	8.54947e-07	1429.41	19697.8	197372	62.5487	17.3483	0.0188252	-8.53161	15.1129	-8.56161	-15.1367	52.0919	203810	
12949.5	8.55035e-07	1429.41	19697.3	197367	62.5494	17.3486	0.0188332	-8.53179	15.1133	-8.56176	-15.137	52.0929	203818	
12950	8.55123e-07	1429.4	19696.9	197363	62.55	17.3488	0.0188412	-8.53196	15.1137	-8.5619	-15.1374	52.0939	203826	
12950.5	8.55209e-07	1429.4	19696.5	197359	62.5507	17.349	0.0188493	-8.53213	15.1141	-8.56204	-15.1377	52.0949	203834	
12951	8.55296e-07	1429.4	19696.1	197355	62.5514	17.3492	0.0188573	-8.5323	15.1145	-8.56218	-15.138	52.0959	203842	
12951.5	8.55389e-07	1429.4	19695.6	197350	62.552	17.3494	0.0188654	-8.53247	15.1149	-8.56232	-15.1383	52.0968	203850	
12952	8.55493e-07	1429.4	19695.2	197346	62.5527	17.3497	0.0188736	-8.53265	15.1152	-8.56246	-15.1386	52.0978	203859	
12952.5	8.55579e-07	1429.4	19694.8	197342	62.5534	17.3499	0.0188817	-8.53282	15.1156	-8.5626	-15.1389	52.0988	203867	
12953	8.55663e-07	1429.4	19694.4	197337	62.554	17.3501	0.0188899	-8.53299	15.116	-8.56274	-15.1392	52.0998	203875	
12953.5	8.5575e-07	1429.4	19693.9	197333	62.5547	17.3503	0.0188981	-8.53316	15.1164	-8.56289	-15.1396	52.1008	203883	
12954	8.55752e-07	1429.39	19693.5	197329	62.5554	17.3505	0.0189063	-8.53333	15.1168	-8.56303	-15.1399	52.1017	203891	
12954.5	8.55816e-07	1429.39	19693.1	197325	62.556	17.3508	0.0189147	-8.53351	15.1172	-8.56317	-15.1402	52.1027	203900	
12955	8.55905e-07	1429.39	19692.7	197320	62.5567	17.351	0.0189229	-8.53368	15.1175	-8.56331	-15.1405	52.1037	203908	
12955.5	8.55991e-07	1429.39	19692.2	197316	62.5574	17.3512	0.0189314	-8.53385	15.1179	-8.56345	-15.1408	52.1047	203916	
12956	8.56079e-07	1429.39	19691.8	197312	62.558	17.3514	0.0189396	-8.53402	15.1183	-8.56359	-15.1411	52.1057	203924	
12956.5	8.56166e-07	1429.39	19691.4	197308	62.5587	17.3516	0.0189481	-8.53419	15.1187	-8.56373	-15.1415	52.1067	203932	
12957	8.56254e-07	1429.39	19690.9	197303	62.5594	17.3519	0.0189565	-8.53437	15.1191	-8.56388	-15.1418	52.1076	203941	
12957.5	8.56341e-07	1429.39	19690.5	197299	62.56	17.3521	0.018965	-8.53454	15.1195	-8.56402	-15.1421	52.1086	203949	
12958	8.56429e-07	1429.39	19690.1	197295	62.5607	17.3523	0.0189734	-8.53471	15.1198	-8.56416	-15.1424	52.1096	203957	
12958.5	8.56518e-07	1429.38	19689.7	197290	62.5614	17.3525	0.0189819	-8.53488	15.1202	-8.5643	-15.1427	52.1106	203965	
12959	8.56607e-07	1429.38	19689.2	197286	62.562	17.3527	0.0189905	-8.53505	15.1206	-8.56444	-15.143	52.1116	203973	
12959.5	8.56695e-07	1429.38	19688.8	197282	62.5627	17.353	0.018999	-8.53522	15.121	-8.56458	-15.1433	52.1125	203981	
12960	8.56779e-07	1429.38	19688.4	197278	62.5634	17.3532	0.0190076	-8.5354	15.1214	-8.56473	-15.1437	52.1135	203990	
12960.5	8.56865e-07	1429.38	19688	197273	62.564	17.3534	0.0190162	-8.53557	15.1218	-8.56487	-15.144	52.1145	203998	
12961	8.56954e-07	1429.38	19687.5	197269	62.5647	17.3536	0.0190249	-8.53574	15.1221	-8.56501	-15.1443	52.1155	204006	
12961.5	8.57038e-07	1429.38	19687.1	197265	62.5654	17.3538	0.0190337	-8.53591	15.1225	-8.56515	-15.1446	52.1165	204014	
12962	8.57125e-07	1429.38	19686.7	197261	62.566	17.3541	0.0190423	-8.53608	15.1229	-8.56529	-15.1449	52.1175	204022	
12962.5	8.57214e-07	1429.37	19686.3	197256	62.5667	17.3543	0.0190512	-8.53626	15.1233	-8.56543	-15.1452	52.1184	204031	
12963	8.57302e-07	1429.37	19685.8	197252	62.5674	17.3545	0.0190599	-8.53643	15.1237	-8.56558	-15.1455	52.1194	204039	
12963.5	8.5739e-07	1429.37	19685.4	197248	62.568	17.3547	0.0190688	-8.5366	15.1241	-8.56572	-15.1459	52.1204	204047	
12964	8.57479e-07	1429.37	19685	197243	62.5687	17.3549	0.0190776	-8.53677	15.1244	-8.56586	-15.1462	52.1214	204055	
12964.5	8.57568e-07	1429.37	19684.5	197239	62.5694	17.3552	0.0190865	-8.53694	15.1248	-8.566	-15.1465	52.1224	204063	
12965	8.57656e-07	1429.37	19684.1	197235	62.57	17.3554	0.0190954	-8.53711	15.1252	-8.56614	-15.1468	52.1234	204072	
12965.5	8.57746e-07	1429.37	19683.7	197231	62.5707	17.3556	0.0191043	-8.53729	15.1256	-8.56628	-15.1471	52.1243	204080	
12966	8.57832e-07	1429.37	19683.3	197226	62.5714	17.3558	0.0191132	-8.53746	15.126	-8.56643	-15.1474	52.1253	204088	
12966.5	8.57922e-07	1429.36	19682.8	197222	62.572	17.356	0.0191222	-8.53763	15.1264	-8.56657	-15.1478	52.1263	204096	
12967	8.58011e-07	1429.36	19682.4	197218	62.5727	17.3563	0.0191313	-8.5378	15.1267	-8.56671	-15.1481	52.1273	204104	
12967.5	8.58101e-07	1429.36	19682	197214	62.5734	17.3565	0.0191403	-8.53797	15.1271	-8.56685	-15.1484	52.1283	204113	
12968	8.58189e-07	1429.36	19681.6	197209	62.574	17.3567	0.0191494	-8.53814	15.1275	-8.56699	-15.1487	52.1292	204121	
12968.5	8.58324e-07	1429.36	19681.1	197205	62.5747	17.3569	0.0191587	-8.53831	15.1279	-8.56714	-15.149	52.1302	204129	
12969	8.58441e-07	1429.36	19680.7	197201	62.5754	17.3571	0.0191677	-8.53849	15.1283	-8.56728	-15.1493	52.1312	204137	
12969.5	8.58528e-07	1429.36	19680.3	197196	62.576	17.3574	0.019177	-8.53866	15.1287	-8.56742	-15.1496	52.1322	204145	
12970	8.58618e-07	1429.36	19679.9	197192	62.5767	17.3576	0.0191863	-8.53883	15.1291	-8.56756	-15.15	52.1332	204153	
12970.5	8.58706e-07	1429.35	19679.4	197188	62.5773	17.3578	0.0191955	-8.539	15.1294	-8.56771	-15.1503	52.1342	204162	
12971	8.58795e-07	1429.35	19679	197184	62.578	17.358	0.0192048	-8.53917	15.1298	-8.56785	-15.1506	52.1351	204170	
12971.5	8.58884e-07	1429.35	19678.6	197179	62.5787	17.3583	0.0192142	-8.53934	15.1302	-8.56799	-15.1509	52.1361	204178	
12972	8.58973e-07	1429.35	19678.1	197175	62.5793	17.3585	0.0192235	-8.53951	15.1306	-8.56813	-15.1512	52.1371	204186	
12972.5	8.5906e-07	1429.35	19677.7	197171	62.58	17.3587	0.0192329	-8.53969	15.131	-8.56827	-15.1515	52.1381	204194	
12973	8.59174e-07	1429.35	19677.3	197166	62.5807	17.3589	0.0192423	-8.53986	15.1314	-8.56842	-15.1519	52.1391	204203	
12973.5	8.59264e-07	1429.35	19676.9	197162	62.5813	17.3591	0.0192518	-8.54003	15.1317	-8.56856	-15.1522	52.1401	204211	
12974	8.59354e-07	1429.35	19676.4	197158	62.582	17.3594	0.0192613	-8.5402	15.1321	-8.5687	-15.1525	52.1411	204219	
12974.5	8.59444e-07	1429.34	19676	197154	62.5827	17.3596	0.0192708	-8.54037	15.1325	-8.56884	-15.1528	52.142	204227	
12975	8.59534e-07	1429.34	19675.6	197149	62.5833	17.3598	0.0192804	-8.54054	15.1329	-8.56899	-15.1531	52.143	204235	
12975.5	8.59621e-07	1429.34	19675.2	197145	62.584	17.36	0.01929	-8.54071	15.1333	-8.56913	-15.1534	52.144	204244	
12976	8.59709e-07	1429.34	19674.7	197141	62.5847	17.3602	0.0192998	-8.54089	15.1337	-8.56927	-15.1538	52.145	204252	
12976.5	8.59796e-07	1429.34	19674.3	197137	62.5853	17.3605	0.0193093	-8.54106	15.134	-8.56941	-15.1541	52.146	204260	
12977	8.59886e-07	1429.34	19673.9	197132	62.586	17.3607	0.0193192	-8.54123	15.1344	-8.56955	-15.1544	52.147	204268	
12977.5	8.59977e-07	1429.34	19673.4	197128	62.5867	17.3609	0.0193289	-8.5414	15.1348	-8.5697	-15.1547	52.1479	204276	
12978	8.60065e-07	1429.34	19673	197124	62.5873	17.3611	0.0193387	-8.54157	15.1352	-8.56984	-15.155	52.1489	204285	
12978.5	8.60153e-07	1429.33	19672.6	197119	62.588	17.3613	0.0193485	-8.54174	15.1356	-8.56998	-15.1553	52.1499	204293	
12979	8.60246e-07	1429.33	19672.2	197115	62.5886	17.3616	0.0193584	-8.54191	15.136	-8.57012	-15.1556	52.1509	204301	
12979.5	8.60314e-07	1429.33	19671.7	197111	62.5893	17.3618	0.0193683	-8.54208	15.1364	-8.57027	-15.156	52.1519	204309	
12980	8.60402e-07	1429.33	19671.3	197107	62.59	17.362	0.0193782	-8.54225	15.1367	-8.57041	-15.1563	52.1529	204317	
12980.5	8.60492e-07	1429.33	19670.9	197102	62.5906	17.3622	0.0193882	-8.54243	15.1371	-8.57055	-15.1566	52.1538	204325	
12981	8.60582e-07	1429.33	19670.5	197098	62.5913	17.3624	0.0193982	-8.5426	15.1375	-8.5707	-15.1569	52.1548	204334	
12981.5	8.60671e-07	1429.33	19670	197094	62.592	17.3627	0.0194082	-8.54277	15.1379	-8.57084	-15.1572	52.1558	204342	
