t	DToutletrel	Toutlet	PhiFreeSurf	Ithermique	Phi0	IElecSR	IElecSI	IElecTR	IElecTI	IElecRR	IElecRI	ITotal	PElec	
88.5	1.00878e-05	1470.85	91552.4	549314	4.92805	15.0084	0.000789434	-7.49485	13.7884	-7.49306	-13.7576	46.3578	1131.95	
89	1.00721e-05	1470.84	91484.9	548909	4.94139	15.0087	0.000789356	-7.49499	13.7886	-7.4932	-13.7577	46.3586	1138.08	
89.5	1.00581e-05	1470.82	91417.3	548504	4.9547	15.009	0.000789276	-7.49513	13.7887	-7.49334	-13.7579	46.3593	1144.2	
90	1.00442e-05	1470.81	91349.2	548095	4.96797	15.0092	0.000789194	-7.49528	13.7889	-7.49348	-13.7581	46.36	1150.32	
90.5	1.00286e-05	1470.79	91280.6	547683	4.98121	15.0095	0.00078911	-7.49542	13.7891	-7.49362	-13.7583	46.3608	1156.45	
91	1.00146e-05	1470.78	91211.5	547269	4.99441	15.0098	0.000789025	-7.49556	13.7893	-7.49376	-13.7585	46.3615	1162.57	
91.5	9.99985e-06	1470.76	91142.5	546855	5.00758	15.0101	0.000788938	-7.49571	13.7895	-7.4939	-13.7587	46.3623	1168.7	
92	9.985e-06	1470.75	91073.7	546442	5.02072	15.0103	0.000788849	-7.49585	13.7897	-7.49404	-13.7589	46.363	1174.83	
92.5	9.97035e-06	1470.73	91005.2	546031	5.03382	15.0106	0.000788759	-7.49599	13.7899	-7.49419	-13.759	46.3638	1180.95	
93	9.95528e-06	1470.72	90936.7	545620	5.04689	15.0109	0.000788666	-7.49614	13.7901	-7.49433	-13.7592	46.3645	1187.08	
93.5	9.94019e-06	1470.71	90868.3	545210	5.05993	15.0112	0.000788572	-7.49628	13.7902	-7.49447	-13.7594	46.3653	1193.21	
94	9.92454e-06	1470.69	90799.8	544799	5.07293	15.0115	0.000788476	-7.49643	13.7904	-7.49462	-13.7596	46.366	1199.34	
94.5	9.90903e-06	1470.68	90731.7	544390	5.0859	15.0117	0.000788379	-7.49657	13.7906	-7.49476	-13.7598	46.3668	1205.47	
95	9.89511e-06	1470.66	90663.8	543983	5.09884	15.012	0.00078828	-7.49672	13.7908	-7.4949	-13.76	46.3675	1211.6	
95.5	9.88045e-06	1470.65	90596.1	543577	5.11175	15.0123	0.000788178	-7.49687	13.791	-7.49505	-13.7602	46.3683	1217.74	
96	9.8643e-06	1470.63	90528.2	543169	5.12463	15.0126	0.000788076	-7.49701	13.7912	-7.49519	-13.7604	46.3691	1223.87	
96.5	9.85019e-06	1470.62	90460	542760	5.13747	15.0129	0.000787971	-7.49716	13.7914	-7.49534	-13.7606	46.3698	1230	
97	9.83569e-06	1470.6	90391.8	542351	5.15029	15.0132	0.000787865	-7.49731	13.7916	-7.49548	-13.7608	46.3706	1236.14	
97.5	9.81981e-06	1470.59	90324.1	541945	5.16307	15.0134	0.000787757	-7.49745	13.7918	-7.49563	-13.761	46.3714	1242.27	
98	9.80404e-06	1470.57	90256.9	541541	5.17582	15.0137	0.000787648	-7.4976	13.792	-7.49577	-13.7612	46.3722	1248.41	
98.5	9.78905e-06	1470.56	90189.7	541138	5.18855	15.014	0.000787537	-7.49775	13.7922	-7.49592	-13.7614	46.3729	1254.54	
99	9.77474e-06	1470.55	90122.5	540735	5.20124	15.0143	0.000787424	-7.4979	13.7924	-7.49607	-13.7616	46.3737	1260.68	
99.5	9.76018e-06	1470.53	90055.4	540332	5.2139	15.0146	0.00078731	-7.49805	13.7926	-7.49621	-13.7618	46.3745	1266.82	
100	9.74533e-06	1470.52	89988.7	539932	5.22653	15.0149	0.000787194	-7.4982	13.7928	-7.49636	-13.762	46.3753	1272.96	
100.5	9.73056e-06	1470.5	89922.3	539534	5.23914	15.0152	0.000787076	-7.49834	13.793	-7.49651	-13.7622	46.3761	1279.1	
101	9.71597e-06	1470.49	89855.8	539135	5.25171	15.0154	0.000786957	-7.49849	13.7932	-7.49666	-13.7624	46.3769	1285.24	
101.5	9.69999e-06	1470.47	89789.7	538738	5.26426	15.0157	0.000786836	-7.49864	13.7934	-7.4968	-13.7626	46.3776	1291.38	
102	9.68597e-06	1470.46	89724.3	538346	5.27677	15.016	0.000786713	-7.49879	13.7936	-7.49695	-13.7628	46.3784	1297.52	
102.5	9.66972e-06	1470.45	89659.7	537958	5.28926	15.0163	0.000786589	-7.49894	13.7938	-7.4971	-13.763	46.3792	1303.66	
103	9.6553e-06	1470.43	89595.3	537572	5.30172	15.0166	0.000786464	-7.4991	13.794	-7.49725	-13.7632	46.38	1309.8	
103.5	9.64045e-06	1470.42	89530.6	537183	5.31415	15.0169	0.000786337	-7.49925	13.7942	-7.4974	-13.7634	46.3808	1315.94	
104	9.62513e-06	1470.4	89465.2	536791	5.32655	15.0172	0.000786208	-7.4994	13.7945	-7.49755	-13.7636	46.3816	1322.09	
104.5	9.6106e-06	1470.39	89399.3	536396	5.33892	15.0175	0.000786078	-7.49955	13.7947	-7.4977	-13.7638	46.3824	1328.23	
105	9.59608e-06	1470.38	89333	535998	5.35127	15.0178	0.000785946	-7.4997	13.7949	-7.49785	-13.764	46.3833	1334.38	
105.5	9.58115e-06	1470.36	89266.7	535600	5.36359	15.0181	0.000785813	-7.49985	13.7951	-7.498	-13.7642	46.3841	1340.53	
106	9.56659e-06	1470.35	89200.3	535202	5.37588	15.0184	0.000785678	-7.50001	13.7953	-7.49815	-13.7644	46.3849	1346.67	
106.5	9.55025e-06	1470.33	89134.1	534804	5.38814	15.0187	0.000785542	-7.50016	13.7955	-7.4983	-13.7646	46.3857	1352.82	
107	9.53618e-06	1470.32	89068.1	534409	5.40038	15.019	0.000785404	-7.50031	13.7957	-7.49845	-13.7649	46.3865	1358.97	
107.5	9.52096e-06	1470.31	89002.7	534016	5.41259	15.0193	0.000785265	-7.50047	13.7959	-7.49861	-13.7651	46.3873	1365.12	
108	9.50626e-06	1470.29	88937.5	533625	5.42477	15.0196	0.000785121	-7.50062	13.7962	-7.49876	-13.7653	46.3881	1371.27	
108.5	9.49193e-06	1470.28	88872.7	533236	5.43693	15.0199	0.000784982	-7.50078	13.7964	-7.49891	-13.7655	46.389	1377.42	
109	9.47652e-06	1470.26	88807.9	532848	5.44906	15.0201	0.000784836	-7.50093	13.7966	-7.49906	-13.7657	46.3898	1383.57	
109.5	9.46227e-06	1470.25	88743.3	532460	5.46116	15.0204	0.00078469	-7.50109	13.7968	-7.49922	-13.7659	46.3906	1389.72	
110	9.44659e-06	1470.24	88678.6	532072	5.47324	15.0207	0.000784544	-7.50124	13.797	-7.49937	-13.7661	46.3915	1395.87	
110.5	9.43298e-06	1470.22	88613.8	531683	5.48529	15.021	0.000784396	-7.5014	13.7972	-7.49952	-13.7664	46.3923	1402.02	
111	9.41675e-06	1470.21	88548.9	531293	5.49732	15.0214	0.000784247	-7.50155	13.7975	-7.49968	-13.7666	46.3931	1408.18	
111.5	9.40266e-06	1470.19	88483.8	530903	5.50932	15.0217	0.000784097	-7.50171	13.7977	-7.49983	-13.7668	46.394	1414.33	
112	9.38895e-06	1470.18	88418.8	530513	5.5213	15.022	0.000783945	-7.50186	13.7979	-7.49999	-13.767	46.3948	1420.49	
112.5	9.37308e-06	1470.17	88354	530124	5.53325	15.0223	0.000783791	-7.50202	13.7981	-7.50014	-13.7672	46.3957	1426.64	
113	9.35798e-06	1470.15	88289.6	529738	5.54517	15.0226	0.000783636	-7.50218	13.7984	-7.5003	-13.7675	46.3965	1432.8	
113.5	9.34389e-06	1470.14	88225.4	529352	5.55707	15.0229	0.00078348	-7.50234	13.7986	-7.50045	-13.7677	46.3973	1438.96	
114	9.32991e-06	1470.13	88161.1	528967	5.56895	15.0232	0.000783322	-7.50249	13.7988	-7.50061	-13.7679	46.3982	1445.11	
114.5	9.31583e-06	1470.11	88096.7	528580	5.5808	15.0235	0.000783163	-7.50265	13.799	-7.50076	-13.7681	46.399	1451.27	
115	9.30102e-06	1470.1	88032.2	528193	5.59263	15.0238	0.000783002	-7.50281	13.7993	-7.50092	-13.7684	46.3999	1457.43	
115.5	9.28669e-06	1470.08	87967.5	527805	5.60443	15.0241	0.000782841	-7.50297	13.7995	-7.50108	-13.7686	46.4008	1463.59	
116	9.27292e-06	1470.07	87902.8	527417	5.61621	15.0244	0.000782677	-7.50313	13.7997	-7.50123	-13.7688	46.4016	1469.75	
116.5	9.257e-06	1470.06	87838.3	527030	5.62797	15.0247	0.000782512	-7.50329	13.7999	-7.50139	-13.769	46.4025	1475.91	
117	9.24388e-06	1470.04	87774	526644	5.6397	15.025	0.000782346	-7.50345	13.8002	-7.50155	-13.7693	46.4033	1482.07	
117.5	9.22793e-06	1470.03	87709.9	526259	5.6514	15.0253	0.000782178	-7.50361	13.8004	-7.50171	-13.7695	46.4042	1488.24	
118	9.21448e-06	1470.02	87645.9	525876	5.66309	15.0256	0.000782009	-7.50377	13.8006	-7.50186	-13.7697	46.4051	1494.4	
118.5	9.20056e-06	1470	87582.1	525492	5.67475	15.0259	0.000781839	-7.50393	13.8009	-7.50202	-13.7699	46.4059	1500.56	
119	9.18659e-06	1469.99	87518.2	525109	5.68639	15.0263	0.000781667	-7.50409	13.8011	-7.50218	-13.7702	46.4068	1506.73	
119.5	9.17226e-06	1469.98	87454.4	524727	5.698	15.0266	0.000781494	-7.50425	13.8013	-7.50234	-13.7704	46.4077	1512.89	
120	9.15727e-06	1469.96	87390.7	524344	5.70959	15.0269	0.000781319	-7.50441	13.8016	-7.5025	-13.7706	46.4086	1519.06	
120.5	9.1431e-06	1469.95	87327.1	523962	5.72116	15.0272	0.000781143	-7.50457	13.8018	-7.50266	-13.7709	46.4094	1525.23	
121	9.12907e-06	1469.94	87263.6	523581	5.73271	15.0275	0.000780966	-7.50473	13.802	-7.50282	-13.7711	46.4103	1531.39	
121.5	9.1155e-06	1469.92	87200.3	523202	5.74423	15.0278	0.000780787	-7.5049	13.8023	-7.50298	-13.7713	46.4112	1537.56	
122	9.10048e-06	1469.91	87137.5	522825	5.75573	15.0281	0.000780607	-7.50506	13.8025	-7.50314	-13.7716	46.4121	1543.73	
122.5	9.08528e-06	1469.9	87075.2	522451	5.76721	15.0284	0.000780426	-7.50522	13.8028	-7.5033	-13.7718	46.413	1549.9	
123	9.07214e-06	1469.88	87013	522078	5.77867	15.0288	0.000780243	-7.50538	13.803	-7.50346	-13.7721	46.4139	1556.07	
123.5	9.05832e-06	1469.87	86950.7	521704	5.7901	15.0291	0.000780059	-7.50555	13.8032	-7.50362	-13.7723	46.4148	1562.24	
124	9.0449e-06	1469.86	86888.1	521329	5.80151	15.0294	0.000779874	-7.50571	13.8035	-7.50379	-13.7725	46.4157	1568.41	
124.5	9.0308e-06	1469.84	86825.5	520953	5.81291	15.0297	0.000779687	-7.50588	13.8037	-7.50395	-13.7728	46.4166	1574.58	
125	9.01797e-06	1469.83	86763.5	520581	5.82427	15.03	0.000779499	-7.50604	13.804	-7.50411	-13.773	46.4175	1580.75	
125.5	9.00308e-06	1469.82	86702.4	520214	5.83562	15.0303	0.00077931	-7.5062	13.8042	-7.50427	-13.7732	46.4184	1586.93	
126	8.98873e-06	1469.8	86641.8	519851	5.84695	15.0307	0.000779119	-7.50637	13.8044	-7.50444	-13.7735	46.4193	1593.1	
126.5	8.97504e-06	1469.79	86581.3	519488	5.85825	15.031	0.000778927	-7.50653	13.8047	-7.5046	-13.7737	46.4202	1599.27	
127	8.9617e-06	1469.78	86520.8	519125	5.86954	15.0313	0.000778733	-7.5067	13.8049	-7.50476	-13.774	46.4211	1605.45	
127.5	8.94839e-06	1469.76	86460	518760	5.8808	15.0316	0.000778538	-7.50687	13.8052	-7.50493	-13.7742	46.422	1611.63	
128	8.93361e-06	1469.75	86399	518394	5.89204	15.032	0.000778342	-7.50703	13.8054	-7.50509	-13.7745	46.4229	1617.8	
128.5	8.9195e-06	1469.74	86337.8	518027	5.90326	15.0323	0.000778144	-7.5072	13.8057	-7.50525	-13.7747	46.4238	1623.98	
129	8.90655e-06	1469.72	86276.5	517659	5.91446	15.0326	0.000777946	-7.50737	13.8059	-7.50542	-13.775	46.4247	1630.16	
129.5	8.89313e-06	1469.71	86215.3	517292	5.92564	15.0329	0.000777746	-7.50753	13.8062	-7.50558	-13.7752	46.4257	1636.33	
130	8.87953e-06	1469.7	86154.5	516927	5.9368	15.0332	0.000777544	-7.5077	13.8064	-7.50575	-13.7755	46.4266	1642.51	
130.5	8.86649e-06	1469.68	86094.2	516565	5.94794	15.0336	0.000777342	-7.50787	13.8067	-7.50592	-13.7757	46.4275	1648.69	
131	8.85186e-06	1469.67	86034.2	516205	5.95906	15.0339	0.000777138	-7.50804	13.8069	-7.50608	-13.7759	46.4284	1654.87	
131.5	8.83847e-06	1469.66	85974.4	515846	5.97016	15.0342	0.000776933	-7.5082	13.8072	-7.50625	-13.7762	46.4294	1661.05	
132	8.82433e-06	1469.65	85914.6	515487	5.98124	15.0345	0.000776726	-7.50837	13.8074	-7.50641	-13.7764	46.4303	1667.23	
132.5	8.8119e-06	1469.63	85854.7	515128	5.9923	15.0349	0.000776519	-7.50854	13.8077	-7.50658	-13.7767	46.4312	1673.42	
133	8.79852e-06	1469.62	85794.7	514768	6.00334	15.0352	0.00077631	-7.50871	13.8079	-7.50675	-13.777	46.4321	1679.6	
133.5	8.78289e-06	1469.61	85734.8	514409	6.01436	15.0355	0.0007761	-7.50888	13.8082	-7.50691	-13.7772	46.4331	1685.78	
134	8.77038e-06	1469.59	85675	514050	6.02535	15.0359	0.000775889	-7.50905	13.8085	-7.50708	-13.7775	46.434	1691.97	
134.5	8.75754e-06	1469.58	85615.4	513692	6.03633	15.0362	0.000775676	-7.50922	13.8087	-7.50725	-13.7777	46.435	1698.15	
135	8.74465e-06	1469.57	85556.1	513337	6.0473	15.0365	0.000775462	-7.50939	13.809	-7.50742	-13.778	46.4359	1704.34	
135.5	8.73069e-06	1469.56	85497	512982	6.05824	15.0368	0.000775247	-7.50956	13.8092	-7.50759	-13.7782	46.4369	1710.52	
136	8.71767e-06	1469.54	85438	512628	6.06916	15.0372	0.000775031	-7.50973	13.8095	-7.50776	-13.7785	46.4378	1716.71	
136.5	8.70455e-06	1469.53	85378.9	512274	6.08006	15.0375	0.000774814	-7.5099	13.8097	-7.50792	-13.7787	46.4388	1722.9	
137	8.68995e-06	1469.52	85319.8	511919	6.09095	15.0378	0.000774595	-7.51007	13.81	-7.50809	-13.779	46.4397	1729.08	
137.5	8.6769e-06	1469.5	85260.7	511564	6.10181	15.0382	0.000774375	-7.51025	13.8103	-7.50826	-13.7793	46.4407	1735.27	
138	8.66393e-06	1469.49	85201.6	511209	6.11266	15.0385	0.000774154	-7.51042	13.8105	-7.50843	-13.7795	46.4416	1741.46	
138.5	8.65007e-06	1469.48	85142.5	510855	6.12349	15.0388	0.000773932	-7.51059	13.8108	-7.5086	-13.7798	46.4426	1747.65	
139	8.63744e-06	1469.47	85083.6	510502	6.1343	15.0392	0.000773708	-7.51076	13.8111	-7.50877	-13.78	46.4435	1753.84	
139.5	8.62343e-06	1469.45	85025	510150	6.14509	15.0395	0.000773484	-7.51094	13.8113	-7.50895	-13.7803	46.4445	1760.03	
140	8.61119e-06	1469.44	84966.7	509800	6.15586	15.0398	0.000773258	-7.51111	13.8116	-7.50912	-13.7806	46.4455	1766.22	
140.5	8.59761e-06	1469.43	84908.4	509450	6.16661	15.0402	0.000773031	-7.51128	13.8119	-7.50929	-13.7808	46.4464	1772.42	
141	8.58517e-06	1469.42	84850.2	509101	6.17735	15.0405	0.000772803	-7.51146	13.8121	-7.50946	-13.7811	46.4474	1778.61	
141.5	8.57206e-06	1469.4	84792.1	508753	6.18807	15.0409	0.000772574	-7.51163	13.8124	-7.50963	-13.7814	46.4484	1784.8	
142	8.55866e-06	1469.39	84734	508404	6.19876	15.0412	0.000772344	-7.5118	13.8127	-7.5098	-13.7816	46.4493	1791	
142.5	8.54541e-06	1469.38	84676	508056	6.20945	15.0415	0.000772112	-7.51198	13.8129	-7.50998	-13.7819	46.4503	1797.19	
143	8.53296e-06	1469.37	84618.1	507709	6.22011	15.0419	0.00077188	-7.51215	13.8132	-7.51015	-13.7822	46.4513	1803.38	
143.5	8.5204e-06	1469.35	84560.6	507364	6.23076	15.0422	0.000771646	-7.51233	13.8135	-7.51032	-13.7824	46.4523	1809.58	
144	8.50671e-06	1469.34	84503.7	507022	6.24138	15.0425	0.000771411	-7.5125	13.8137	-7.5105	-13.7827	46.4533	1815.78	
144.5	8.4936e-06	1469.33	84447.2	506683	6.25199	15.0429	0.000771175	-7.51268	13.814	-7.51067	-13.783	46.4542	1821.97	
145	8.48068e-06	1469.32	84390.8	506345	6.26259	15.0432	0.000770938	-7.51286	13.8143	-7.51084	-13.7832	46.4552	1828.17	
145.5	8.46803e-06	1469.3	84334.5	506007	6.27316	15.0436	0.000770699	-7.51303	13.8146	-7.51102	-13.7835	46.4562	1834.37	
146	8.45504e-06	1469.29	84278.1	505669	6.28372	15.0439	0.00077046	-7.51321	13.8148	-7.51119	-13.7838	46.4572	1840.57	
146.5	8.44195e-06	1469.28	84221.8	505331	6.29426	15.0443	0.000770219	-7.51339	13.8151	-7.51137	-13.784	46.4582	1846.77	
147	8.42856e-06	1469.27	84165.4	504993	6.30479	15.0446	0.000769978	-7.51356	13.8154	-7.51154	-13.7843	46.4592	1852.97	
147.5	8.41666e-06	1469.25	84109.2	504655	6.31529	15.0449	0.000769735	-7.51374	13.8157	-7.51172	-13.7846	46.4602	1859.17	
148	8.40323e-06	1469.24	84053.1	504318	6.32578	15.0453	0.000769491	-7.51392	13.8159	-7.51189	-13.7849	46.4612	1865.37	
148.5	8.39109e-06	1469.23	83997	503982	6.33626	15.0456	0.000769246	-7.5141	13.8162	-7.51207	-13.7851	46.4622	1871.57	
149	8.37832e-06	1469.22	83941.1	503647	6.34671	15.046	0.000769	-7.51427	13.8165	-7.51224	-13.7854	46.4632	1877.78	
149.5	8.36538e-06	1469.2	83885.2	503311	6.35715	15.0463	0.000768753	-7.51445	13.8168	-7.51242	-13.7857	46.4642	1883.98	
150	8.35201e-06	1469.19	83829.4	502976	6.36757	15.0467	0.000768505	-7.51463	13.817	-7.5126	-13.786	46.4652	1890.18	
150.5	8.34017e-06	1469.18	83773.6	502642	6.37798	15.047	0.000768256	-7.51481	13.8173	-7.51277	-13.7862	46.4662	1896.39	
151	8.32752e-06	1469.17	83717.9	502307	6.38837	15.0474	0.000768005	-7.51499	13.8176	-7.51295	-13.7865	46.4672	1902.59	
151.5	8.31345e-06	1469.15	83662.2	501973	6.39874	15.0477	0.000767754	-7.51517	13.8179	-7.51313	-13.7868	46.4682	1908.8	
152	8.30192e-06	1469.14	83606.6	501640	6.4091	15.0481	0.000767502	-7.51535	13.8182	-7.51331	-13.7871	46.4692	1915	
152.5	8.28912e-06	1469.13	83551.1	501307	6.41944	15.0484	0.000767248	-7.51553	13.8185	-7.51348	-13.7874	46.4703	1921.21	
153	8.27618e-06	1469.12	83495.7	500974	6.42976	15.0488	0.000766994	-7.51571	13.8187	-7.51366	-13.7876	46.4713	1927.42	
153.5	8.26386e-06	1469.11	83440.4	500643	6.44007	15.0491	0.000766739	-7.51589	13.819	-7.51384	-13.7879	46.4723	1933.63	
154	8.25086e-06	1469.09	83385.3	500312	6.45036	15.0495	0.000766482	-7.51607	13.8193	-7.51402	-13.7882	46.4733	1939.83	
154.5	8.23924e-06	1469.08	83330.2	499981	6.46064	15.0498	0.000766225	-7.51625	13.8196	-7.5142	-13.7885	46.4744	1946.04	
155	8.22503e-06	1469.07	83275.1	499651	6.4709	15.0502	0.000765967	-7.51644	13.8199	-7.51438	-13.7888	46.4754	1952.25	
155.5	8.21374e-06	1469.06	83220.2	499321	6.48114	15.0505	0.000765707	-7.51662	13.8202	-7.51456	-13.7891	46.4764	1958.46	
156	8.2008e-06	1469.05	83165.2	498991	6.49137	15.0509	0.000765441	-7.5168	13.8205	-7.51474	-13.7894	46.4774	1964.67	
156.5	8.189e-06	1469.03	83110.4	498662	6.50159	15.0512	0.000765185	-7.51698	13.8208	-7.51492	-13.7896	46.4785	1970.89	
157	8.17593e-06	1469.02	83055.6	498334	6.51178	15.0516	0.000764918	-7.51716	13.821	-7.5151	-13.7899	46.4795	1977.1	
157.5	8.16448e-06	1469.01	83000.9	498006	6.52196	15.0519	0.000764654	-7.51735	13.8213	-7.51528	-13.7902	46.4806	1983.31	
158	8.15047e-06	1469	82946.3	497678	6.53213	15.0523	0.000764389	-7.51753	13.8216	-7.51546	-13.7905	46.4816	1989.52	
158.5	8.13866e-06	1468.99	82891.9	497351	6.54228	15.0526	0.000764124	-7.51771	13.8219	-7.51564	-13.7908	46.4826	1995.74	
159	8.12711e-06	1468.97	82837.5	497025	6.55242	15.053	0.000763857	-7.5179	13.8222	-7.51582	-13.7911	46.4837	2001.95	
159.5	8.11291e-06	1468.96	82783.3	496700	6.56254	15.0534	0.000763589	-7.51808	13.8225	-7.51601	-13.7914	46.4847	2008.17	
160	8.10176e-06	1468.95	82729.2	496375	6.57264	15.0537	0.000763321	-7.51827	13.8228	-7.51619	-13.7917	46.4858	2014.38	
160.5	8.08916e-06	1468.94	82675.2	496051	6.58273	15.0541	0.000763051	-7.51845	13.8231	-7.51637	-13.792	46.4868	2020.6	
161	8.07739e-06	1468.93	82621.4	495728	6.5928	15.0544	0.00076278	-7.51864	13.8234	-7.51655	-13.7923	46.4879	2026.82	
161.5	8.06453e-06	1468.91	82567.7	495406	6.60286	15.0548	0.000762509	-7.51882	13.8237	-7.51674	-13.7925	46.4889	2033.03	
162	8.05236e-06	1468.9	82514.2	495085	6.61291	15.0552	0.000762236	-7.51901	13.824	-7.51692	-13.7928	46.49	2039.25	
162.5	8.04044e-06	1468.89	82460.9	494765	6.62294	15.0555	0.000761963	-7.51919	13.8243	-7.5171	-13.7931	46.491	2045.47	
163	8.02812e-06	1468.88	82407.7	494446	6.63295	15.0559	0.000761688	-7.51938	13.8246	-7.51729	-13.7934	46.4921	2051.69	
163.5	8.01552e-06	1468.87	82354.7	494128	6.64295	15.0562	0.000761412	-7.51957	13.8249	-7.51747	-13.7937	46.4932	2057.91	
164	8.00301e-06	1468.86	82301.8	493811	6.65294	15.0566	0.000761136	-7.51975	13.8252	-7.51766	-13.794	46.4942	2064.13	
164.5	7.99102e-06	1468.84	82249.1	493495	6.66291	15.057	0.000760858	-7.51994	13.8255	-7.51784	-13.7943	46.4953	2070.35	
165	7.97833e-06	1468.83	82196.5	493179	6.67287	15.0573	0.00076058	-7.52013	13.8258	-7.51802	-13.7946	46.4964	2076.57	
165.5	7.96693e-06	1468.82	82144	492864	6.68281	15.0577	0.0007603	-7.52031	13.8261	-7.51821	-13.7949	46.4974	2082.79	
166	7.95448e-06	1468.81	82091.5	492549	6.69273	15.0581	0.00076002	-7.5205	13.8264	-7.51839	-13.7952	46.4985	2089.02	
166.5	7.94245e-06	1468.8	82039.1	492234	6.70265	15.0584	0.000759739	-7.52069	13.8267	-7.51858	-13.7955	46.4996	2095.24	
167	7.92955e-06	1468.79	81986.6	491920	6.71255	15.0588	0.000759457	-7.52088	13.827	-7.51877	-13.7958	46.5007	2101.46	
167.5	7.91804e-06	1468.77	81934.2	491605	6.72243	15.0592	0.000759173	-7.52107	13.8273	-7.51895	-13.7961	46.5017	2107.69	
168	7.90578e-06	1468.76	81881.9	491292	6.7323	15.0595	0.00075889	-7.52125	13.8276	-7.51914	-13.7964	46.5028	2113.91	
168.5	7.89339e-06	1468.75	81829.7	490978	6.74216	15.0599	0.000758605	-7.52144	13.8279	-7.51933	-13.7967	46.5039	2120.14	
169	7.8821e-06	1468.74	81777.7	490666	6.752	15.0603	0.000758319	-7.52163	13.8282	-7.51951	-13.797	46.505	2126.36	
169.5	7.86935e-06	1468.73	81725.8	490355	6.76182	15.0606	0.000758032	-7.52182	13.8285	-7.5197	-13.7973	46.5061	2132.59	
170	7.85724e-06	1468.72	81674.1	490045	6.77164	15.061	0.000757745	-7.52201	13.8288	-7.51989	-13.7976	46.5072	2138.82	
170.5	7.84547e-06	1468.7	81622.5	489735	6.78144	15.0614	0.000757456	-7.5222	13.8291	-7.52008	-13.7979	46.5083	2145.05	
171	7.83388e-06	1468.69	81571	489426	6.79122	15.0617	0.000757167	-7.52239	13.8294	-7.52026	-13.7983	46.5093	2151.27	
171.5	7.8217e-06	1468.68	81519.5	489117	6.801	15.0621	0.000756877	-7.52258	13.8298	-7.52045	-13.7986	46.5104	2157.5	
172	7.81053e-06	1468.67	81468.1	488809	6.81076	15.0625	0.000756586	-7.52277	13.8301	-7.52064	-13.7989	46.5115	2163.73	
172.5	7.79806e-06	1468.66	81416.8	488501	6.8205	15.0628	0.000756294	-7.52296	13.8304	-7.52083	-13.7992	46.5126	2169.96	
173	7.78681e-06	1468.65	81365.6	488194	6.83023	15.0632	0.000756002	-7.52316	13.8307	-7.52102	-13.7995	46.5137	2176.19	
173.5	7.77324e-06	1468.64	81314.7	487888	6.83995	15.0636	0.000755708	-7.52335	13.831	-7.52121	-13.7998	46.5148	2182.42	
174	7.76141e-06	1468.62	81263.9	487583	6.84965	15.064	0.000755414	-7.52354	13.8313	-7.5214	-13.8001	46.5159	2188.66	
174.5	7.7495e-06	1468.61	81213.2	487279	6.85934	15.0643	0.000755119	-7.52373	13.8316	-7.52159	-13.8004	46.517	2194.89	
175	7.73761e-06	1468.6	81162.7	486976	6.86902	15.0647	0.000754823	-7.52392	13.8319	-7.52178	-13.8007	46.5182	2201.12	
175.5	7.72596e-06	1468.59	81112.2	486673	6.87869	15.0651	0.000754526	-7.52412	13.8323	-7.52197	-13.801	46.5193	2207.35	
176	7.71299e-06	1468.58	81061.9	486371	6.88834	15.0654	0.000754228	-7.52431	13.8326	-7.52216	-13.8014	46.5204	2213.59	
176.5	7.70219e-06	1468.57	81011.6	486070	6.89797	15.0658	0.00075393	-7.5245	13.8329	-7.52235	-13.8017	46.5215	2219.82	
177	7.69057e-06	1468.56	80961.4	485769	6.9076	15.0662	0.000753631	-7.5247	13.8332	-7.52254	-13.802	46.5226	2226.06	
177.5	7.67813e-06	1468.54	80911.3	485468	6.91721	15.0666	0.000753331	-7.52489	13.8335	-7.52273	-13.8023	46.5237	2232.29	
178	7.66701e-06	1468.53	80861.2	485167	6.92681	15.067	0.00075303	-7.52508	13.8339	-7.52292	-13.8026	46.5248	2238.53	
178.5	7.65466e-06	1468.52	80811.2	484867	6.93639	15.0673	0.000752728	-7.52528	13.8342	-7.52311	-13.8029	46.526	2244.77	
179	7.64346e-06	1468.51	80761.3	484568	6.94596	15.0677	0.000752426	-7.52547	13.8345	-7.52331	-13.8033	46.5271	2251	
179.5	7.6311e-06	1468.5	80711.5	484269	6.95552	15.0681	0.000752122	-7.52567	13.8348	-7.5235	-13.8036	46.5282	2257.24	
180	7.61947e-06	1468.49	80662	483972	6.96507	15.0685	0.000751818	-7.52586	13.8351	-7.52369	-13.8039	46.5293	2263.48	
180.5	7.60745e-06	1468.48	80612.6	483676	6.9746	15.0688	0.000751513	-7.52606	13.8355	-7.52388	-13.8042	46.5305	2269.72	
181	7.59642e-06	1468.47	80563.4	483380	6.98412	15.0692	0.000751207	-7.52625	13.8358	-7.52408	-13.8045	46.5316	2275.96	
181.5	7.58415e-06	1468.46	80514.3	483086	6.99363	15.0696	0.000750901	-7.52645	13.8361	-7.52427	-13.8049	46.5327	2282.2	
182	7.5719e-06	1468.44	80465.4	482792	7.00313	15.07	0.000750593	-7.52665	13.8364	-7.52446	-13.8052	46.5339	2288.44	
182.5	7.56059e-06	1468.43	80416.5	482499	7.01261	15.0704	0.000750285	-7.52684	13.8368	-7.52466	-13.8055	46.535	2294.68	
