t	DToutletrel	Toutlet	PhiFreeSurf	Ithermique	Phi0	IElecSR	IElecSI	IElecTR	IElecTI	IElecRR	IElecRI	ITotal	PElec	
2362	1.33657e-06	1457.86	52136.3	312818	13.6488	56.5655	0.0437347	-28.2427	48.2109	-28.2006	-48.1664	168.252	31350.5	
2362.5	1.33949e-06	1457.86	52132.7	312796	13.6499	56.5684	0.0437372	-28.2442	48.2134	-28.2021	-48.1688	168.261	31357.3	
2363	1.34122e-06	1457.86	52129.1	312775	13.6511	56.5713	0.0437397	-28.2457	48.2158	-28.2035	-48.1713	168.27	31364.1	
2363.5	1.34394e-06	1457.86	52125.5	312753	13.6522	56.5742	0.0437422	-28.2471	48.2183	-28.205	-48.1738	168.278	31370.8	
2364	1.34609e-06	1457.86	52121.8	312731	13.6533	56.5771	0.0437446	-28.2486	48.2208	-28.2064	-48.1762	168.287	31377.6	
2364.5	1.3475e-06	1457.87	52118.1	312709	13.6544	56.58	0.0437471	-28.25	48.2233	-28.2079	-48.1787	168.296	31384.3	
2365	1.34909e-06	1457.87	52114.5	312687	13.6555	56.583	0.0437496	-28.2515	48.2257	-28.2093	-48.1812	168.304	31391.1	
2365.5	1.35079e-06	1457.87	52110.8	312665	13.6567	56.5859	0.0437521	-28.2529	48.2282	-28.2108	-48.1836	168.313	31397.9	
2366	1.35238e-06	1457.87	52107.1	312642	13.6578	56.5888	0.0437546	-28.2544	48.2307	-28.2122	-48.1861	168.321	31404.6	
2366.5	1.3537e-06	1457.87	52103.3	312620	13.6589	56.5917	0.0437571	-28.2558	48.2331	-28.2137	-48.1886	168.33	31411.4	
2367	1.355e-06	1457.88	52099.6	312598	13.66	56.5946	0.0437596	-28.2573	48.2356	-28.2151	-48.191	168.339	31418.2	
2367.5	1.3562e-06	1457.88	52095.9	312575	13.6611	56.5975	0.043762	-28.2587	48.2381	-28.2166	-48.1935	168.347	31424.9	
2368	1.35741e-06	1457.88	52092.1	312553	13.6623	56.6004	0.0437645	-28.2602	48.2406	-28.218	-48.196	168.356	31431.7	
2368.5	1.35878e-06	1457.88	52088.3	312530	13.6634	56.6033	0.043767	-28.2616	48.243	-28.2195	-48.1984	168.365	31438.4	
2369	1.36031e-06	1457.88	52084.5	312507	13.6645	56.6062	0.0437695	-28.2631	48.2455	-28.2209	-48.2009	168.373	31445.2	
2369.5	1.3618e-06	1457.89	52080.6	312484	13.6656	56.6091	0.043772	-28.2645	48.248	-28.2224	-48.2034	168.382	31452	
2370	1.36357e-06	1457.89	52076.8	312461	13.6667	56.612	0.0437745	-28.266	48.2504	-28.2238	-48.2058	168.391	31458.7	
2370.5	1.36528e-06	1457.89	52072.9	312437	13.6679	56.6149	0.043777	-28.2674	48.2529	-28.2253	-48.2083	168.399	31465.5	
2371	1.36658e-06	1457.89	52069	312414	13.669	56.6179	0.0437795	-28.2689	48.2554	-28.2267	-48.2108	168.408	31472.3	
2371.5	1.36804e-06	1457.89	52065	312390	13.6701	56.6208	0.0437819	-28.2703	48.2579	-28.2282	-48.2133	168.416	31479	
2372	1.36978e-06	1457.9	52061	312366	13.6712	56.6237	0.0437844	-28.2718	48.2603	-28.2296	-48.2157	168.425	31485.8	
2372.5	1.3711e-06	1457.9	52056.9	312341	13.6723	56.6266	0.0437869	-28.2732	48.2628	-28.2311	-48.2182	168.434	31492.5	
2373	1.37311e-06	1457.9	52052.8	312317	13.6735	56.6295	0.0437894	-28.2747	48.2653	-28.2325	-48.2207	168.442	31499.3	
2373.5	1.37572e-06	1457.9	52048.6	312291	13.6746	56.6324	0.0437919	-28.2761	48.2677	-28.234	-48.2231	168.451	31506.1	
2374	1.37823e-06	1457.9	52044.3	312266	13.6757	56.6353	0.0437944	-28.2776	48.2702	-28.2354	-48.2256	168.46	31512.8	
2374.5	1.38026e-06	1457.91	52039.9	312239	13.6768	56.6382	0.0437969	-28.279	48.2727	-28.2369	-48.2281	168.468	31519.6	
2375	1.38119e-06	1457.91	52035.5	312213	13.6779	56.6411	0.0437994	-28.2805	48.2752	-28.2383	-48.2305	168.477	31526.3	
2375.5	1.38231e-06	1457.91	52031.1	312186	13.679	56.644	0.0438018	-28.2819	48.2776	-28.2398	-48.233	168.486	31533.1	
2376	1.38401e-06	1457.91	52026.7	312160	13.6802	56.647	0.0438043	-28.2834	48.2801	-28.2412	-48.2355	168.494	31539.9	
2376.5	1.38605e-06	1457.91	52022.4	312134	13.6813	56.6499	0.0438068	-28.2849	48.2826	-28.2427	-48.238	168.503	31546.6	
2377	1.38817e-06	1457.92	52018.2	312109	13.6824	56.6528	0.0438093	-28.2863	48.2851	-28.2441	-48.2404	168.512	31553.4	
2377.5	1.38994e-06	1457.92	52014.1	312084	13.6835	56.6557	0.0438118	-28.2878	48.2875	-28.2456	-48.2429	168.52	31560.2	
2378	1.39136e-06	1457.92	52010.1	312060	13.6846	56.6586	0.0438143	-28.2892	48.29	-28.247	-48.2454	168.529	31566.9	
2378.5	1.39272e-06	1457.92	52006.1	312037	13.6857	56.6615	0.0438168	-28.2907	48.2925	-28.2485	-48.2478	168.537	31573.7	
2379	1.39388e-06	1457.92	52002.2	312013	13.6868	56.6644	0.0438192	-28.2921	48.2949	-28.2499	-48.2503	168.546	31580.4	
2379.5	1.39557e-06	1457.93	51998.3	311990	13.688	56.6673	0.0438217	-28.2936	48.2974	-28.2514	-48.2528	168.555	31587.2	
2380	1.39724e-06	1457.93	51994.5	311967	13.6891	56.6702	0.0438242	-28.295	48.2999	-28.2528	-48.2553	168.563	31594	
2380.5	1.39904e-06	1457.93	51990.7	311944	13.6902	56.6732	0.0438267	-28.2965	48.3024	-28.2543	-48.2577	168.572	31600.7	
2381	1.39995e-06	1457.93	51986.9	311922	13.6913	56.6761	0.0438292	-28.2979	48.3048	-28.2557	-48.2602	168.581	31607.5	
2381.5	1.40084e-06	1457.93	51983.2	311899	13.6924	56.679	0.0438317	-28.2994	48.3073	-28.2572	-48.2627	168.589	31614.2	
2382	1.40217e-06	1457.94	51979.5	311877	13.6935	56.6819	0.0438342	-28.3008	48.3098	-28.2586	-48.2652	168.598	31621	
2382.5	1.40347e-06	1457.94	51975.8	311855	13.6946	56.6848	0.0438367	-28.3023	48.3123	-28.2601	-48.2676	168.607	31627.8	
2383	1.40499e-06	1457.94	51972.1	311833	13.6957	56.6877	0.0438391	-28.3037	48.3147	-28.2615	-48.2701	168.615	31634.5	
2383.5	1.40642e-06	1457.94	51968.5	311811	13.6969	56.6906	0.0438416	-28.3052	48.3172	-28.263	-48.2726	168.624	31641.3	
2384	1.40791e-06	1457.94	51964.9	311789	13.698	56.6935	0.0438441	-28.3067	48.3197	-28.2644	-48.275	168.633	31648	
2384.5	1.40958e-06	1457.95	51961.4	311768	13.6991	56.6965	0.0438466	-28.3081	48.3222	-28.2659	-48.2775	168.641	31654.8	
2385	1.41164e-06	1457.95	51957.9	311747	13.7002	56.6994	0.0438491	-28.3096	48.3246	-28.2673	-48.28	168.65	31661.5	
2385.5	1.41281e-06	1457.95	51954.4	311726	13.7013	56.7023	0.0438516	-28.311	48.3271	-28.2688	-48.2825	168.659	31668.3	
2386	1.41425e-06	1457.95	51951	311706	13.7024	56.7052	0.043854	-28.3125	48.3296	-28.2702	-48.2849	168.667	31675.1	
2386.5	1.41591e-06	1457.95	51947.7	311686	13.7035	56.7081	0.0438565	-28.3139	48.3321	-28.2717	-48.2874	168.676	31681.8	
2387	1.4183e-06	1457.96	51944.4	311666	13.7046	56.711	0.043859	-28.3154	48.3345	-28.2731	-48.2899	168.685	31688.6	
2387.5	1.41992e-06	1457.96	51941.1	311647	13.7057	56.7139	0.0438615	-28.3168	48.337	-28.2746	-48.2924	168.693	31695.3	
2388	1.42145e-06	1457.96	51937.9	311627	13.7069	56.7169	0.043864	-28.3183	48.3395	-28.2761	-48.2948	168.702	31702.1	
2388.5	1.42274e-06	1457.96	51934.7	311608	13.708	56.7198	0.0438665	-28.3197	48.342	-28.2775	-48.2973	168.71	31708.9	
2389	1.42404e-06	1457.97	51931.4	311589	13.7091	56.7227	0.0438689	-28.3212	48.3445	-28.279	-48.2998	168.719	31715.6	
2389.5	1.42498e-06	1457.97	51928.2	311569	13.7102	56.7256	0.0438714	-28.3226	48.3469	-28.2804	-48.3023	168.728	31722.4	
2390	1.42655e-06	1457.97	51924.9	311549	13.7113	56.7285	0.0438739	-28.3241	48.3494	-28.2819	-48.3047	168.736	31729.1	
2390.5	1.42795e-06	1457.97	51921.6	311529	13.7124	56.7314	0.0438764	-28.3256	48.3519	-28.2833	-48.3072	168.745	31735.9	
2391	1.4285e-06	1457.97	51918.2	311509	13.7135	56.7343	0.0438789	-28.327	48.3544	-28.2848	-48.3097	168.754	31742.7	
2391.5	1.4297e-06	1457.98	51914.7	311488	13.7146	56.7373	0.0438813	-28.3285	48.3568	-28.2862	-48.3122	168.762	31749.4	
2392	1.43133e-06	1457.98	51911.1	311467	13.7157	56.7402	0.0438838	-28.3299	48.3593	-28.2877	-48.3146	168.771	31756.2	
2392.5	1.43295e-06	1457.98	51907.5	311445	13.7168	56.7431	0.0438863	-28.3314	48.3618	-28.2891	-48.3171	168.78	31762.9	
2393	1.43339e-06	1457.98	51903.7	311422	13.7179	56.746	0.0438888	-28.3328	48.3643	-28.2906	-48.3196	168.788	31769.7	
2393.5	1.43476e-06	1457.98	51899.8	311399	13.719	56.7489	0.0438912	-28.3343	48.3668	-28.292	-48.3221	168.797	31776.4	
2394	1.43658e-06	1457.99	51895.8	311375	13.7202	56.7518	0.0438937	-28.3357	48.3692	-28.2935	-48.3245	168.806	31783.2	
2394.5	1.43853e-06	1457.99	51891.7	311350	13.7213	56.7548	0.0438962	-28.3372	48.3717	-28.2949	-48.327	168.814	31790	
2395	1.44029e-06	1457.99	51887.5	311325	13.7224	56.7577	0.0438987	-28.3387	48.3742	-28.2964	-48.3295	168.823	31796.7	
2395.5	1.44261e-06	1457.99	51883.3	311300	13.7235	56.7606	0.0439012	-28.3401	48.3767	-28.2978	-48.332	168.832	31803.5	
2396	1.44442e-06	1457.99	51878.9	311274	13.7246	56.7635	0.0439036	-28.3416	48.3791	-28.2993	-48.3344	168.84	31810.2	
2396.5	1.44577e-06	1458	51874.6	311247	13.7257	56.7664	0.0439061	-28.343	48.3816	-28.3008	-48.3369	168.849	31817	
2397	1.44729e-06	1458	51870.2	311221	13.7268	56.7693	0.0439086	-28.3445	48.3841	-28.3022	-48.3394	168.858	31823.7	
2397.5	1.44866e-06	1458	51865.9	311195	13.7279	56.7723	0.0439111	-28.3459	48.3866	-28.3037	-48.3419	168.866	31830.5	
2398	1.44987e-06	1458	51861.7	311170	13.729	56.7752	0.0439135	-28.3474	48.3891	-28.3051	-48.3443	168.875	31837.2	
2398.5	1.45093e-06	1458	51857.6	311145	13.7301	56.7781	0.043916	-28.3488	48.3915	-28.3066	-48.3468	168.884	31844	
2399	1.4523e-06	1458.01	51853.6	311121	13.7312	56.781	0.0439185	-28.3503	48.394	-28.308	-48.3493	168.892	31850.8	
2399.5	1.45404e-06	1458.01	51849.6	311098	13.7323	56.7839	0.0439209	-28.3518	48.3965	-28.3095	-48.3518	168.901	31857.5	
2400	1.45603e-06	1458.01	51845.8	311075	13.7334	56.7868	0.0439234	-28.3532	48.399	-28.3109	-48.3542	168.91	31864.3	
2400.5	1.45787e-06	1458.01	51842.1	311052	13.7345	56.7898	0.0439259	-28.3547	48.4015	-28.3124	-48.3567	168.918	31871	
2401	1.45905e-06	1458.02	51838.4	311030	13.7356	56.7927	0.0439284	-28.3561	48.4039	-28.3138	-48.3592	168.927	31877.8	
2401.5	1.4594e-06	1458.02	51834.7	311008	13.7367	56.7956	0.0439308	-28.3576	48.4064	-28.3153	-48.3617	168.936	31884.5	
2402	1.46009e-06	1458.02	51831.1	310987	13.7378	56.7985	0.0439333	-28.359	48.4089	-28.3168	-48.3642	168.944	31891.3	
2402.5	1.46148e-06	1458.02	51827.5	310965	13.7389	56.8014	0.0439358	-28.3605	48.4114	-28.3182	-48.3666	168.953	31898.1	
2403	1.46307e-06	1458.02	51823.9	310944	13.74	56.8043	0.0439382	-28.362	48.4139	-28.3197	-48.3691	168.962	31904.8	
2403.5	1.46507e-06	1458.03	51820.4	310922	13.7411	56.8073	0.0439407	-28.3634	48.4163	-28.3211	-48.3716	168.97	31911.6	
2404	1.4673e-06	1458.03	51816.9	310901	13.7422	56.8102	0.0439432	-28.3649	48.4188	-28.3226	-48.3741	168.979	31918.3	
2404.5	1.46918e-06	1458.03	51813.3	310880	13.7433	56.8131	0.0439456	-28.3663	48.4213	-28.324	-48.3765	168.988	31925.1	
2405	1.47124e-06	1458.03	51809.8	310859	13.7444	56.816	0.0439481	-28.3678	48.4238	-28.3255	-48.379	168.996	31931.8	
2405.5	1.47176e-06	1458.03	51806.3	310838	13.7455	56.8189	0.0439506	-28.3692	48.4263	-28.3269	-48.3815	169.005	31938.6	
2406	1.47295e-06	1458.04	51802.8	310817	13.7467	56.8219	0.043953	-28.3707	48.4287	-28.3284	-48.384	169.014	31945.3	
2406.5	1.47386e-06	1458.04	51799.4	310796	13.7478	56.8248	0.0439555	-28.3721	48.4312	-28.3298	-48.3865	169.022	31952.1	
2407	1.47543e-06	1458.04	51795.9	310775	13.7489	56.8277	0.043958	-28.3736	48.4337	-28.3313	-48.3889	169.031	31958.8	
2407.5	1.47652e-06	1458.04	51792.4	310755	13.75	56.8306	0.0439604	-28.3751	48.4362	-28.3328	-48.3914	169.04	31965.6	
2408	1.47826e-06	1458.05	51789	310734	13.7511	56.8335	0.0439629	-28.3765	48.4387	-28.3342	-48.3939	169.048	31972.4	
2408.5	1.48025e-06	1458.05	51785.6	310713	13.7522	56.8365	0.0439654	-28.378	48.4411	-28.3357	-48.3964	169.057	31979.1	
2409	1.48154e-06	1458.05	51782.2	310693	13.7533	56.8394	0.0439678	-28.3794	48.4436	-28.3371	-48.3989	169.066	31985.9	
2409.5	1.48301e-06	1458.05	51778.7	310672	13.7544	56.8423	0.0439703	-28.3809	48.4461	-28.3386	-48.4013	169.074	31992.6	
2410	1.48472e-06	1458.05	51775.3	310652	13.7555	56.8452	0.0439728	-28.3823	48.4486	-28.34	-48.4038	169.083	31999.4	
2410.5	1.48659e-06	1458.06	51772	310632	13.7566	56.8481	0.0439752	-28.3838	48.4511	-28.3415	-48.4063	169.092	32006.1	
2411	1.48827e-06	1458.06	51768.6	310612	13.7576	56.8511	0.0439777	-28.3853	48.4535	-28.3429	-48.4088	169.1	32012.9	
2411.5	1.4902e-06	1458.06	51765.2	310591	13.7587	56.854	0.0439801	-28.3867	48.456	-28.3444	-48.4112	169.109	32019.6	
2412	1.49111e-06	1458.06	51761.9	310571	13.7598	56.8569	0.0439826	-28.3882	48.4585	-28.3459	-48.4137	169.118	32026.4	
2412.5	1.49285e-06	1458.06	51758.5	310551	13.7609	56.8598	0.0439851	-28.3896	48.461	-28.3473	-48.4162	169.126	32033.1	
2413	1.49482e-06	1458.07	51755.2	310531	13.762	56.8627	0.0439875	-28.3911	48.4635	-28.3488	-48.4187	169.135	32039.9	
2413.5	1.49641e-06	1458.07	51751.9	310512	13.7631	56.8657	0.04399	-28.3926	48.466	-28.3502	-48.4212	169.144	32046.6	
2414	1.49827e-06	1458.07	51748.6	310492	13.7642	56.8686	0.0439925	-28.394	48.4684	-28.3517	-48.4236	169.152	32053.4	
2414.5	1.49902e-06	1458.07	51745.3	310472	13.7653	56.8715	0.0439949	-28.3955	48.4709	-28.3531	-48.4261	169.161	32060.1	
2415	1.50002e-06	1458.08	51742.1	310452	13.7664	56.8744	0.0439974	-28.3969	48.4734	-28.3546	-48.4286	169.17	32066.9	
2415.5	1.50165e-06	1458.08	51738.8	310433	13.7675	56.8773	0.0439998	-28.3984	48.4759	-28.356	-48.4311	169.178	32073.7	
2416	1.50313e-06	1458.08	51735.5	310413	13.7686	56.8803	0.0440023	-28.3998	48.4784	-28.3575	-48.4336	169.187	32080.4	
2416.5	1.50476e-06	1458.08	51732.3	310394	13.7697	56.8832	0.0440047	-28.4013	48.4809	-28.359	-48.4361	169.196	32087.2	
2417	1.50603e-06	1458.08	51729	310374	13.7708	56.8861	0.0440072	-28.4028	48.4833	-28.3604	-48.4385	169.204	32093.9	
2417.5	1.50752e-06	1458.09	51725.8	310355	13.7719	56.889	0.0440097	-28.4042	48.4858	-28.3619	-48.441	169.213	32100.7	
2418	1.50861e-06	1458.09	51722.5	310335	13.773	56.892	0.0440121	-28.4057	48.4883	-28.3633	-48.4435	169.222	32107.4	
2418.5	1.50954e-06	1458.09	51719.3	310316	13.7741	56.8949	0.0440146	-28.4071	48.4908	-28.3648	-48.446	169.231	32114.2	
2419	1.51035e-06	1458.09	51716	310296	13.7752	56.8978	0.044017	-28.4086	48.4933	-28.3662	-48.4485	169.239	32120.9	
2419.5	1.51146e-06	1458.1	51712.7	310276	13.7763	56.9007	0.0440195	-28.4101	48.4958	-28.3677	-48.4509	169.248	32127.7	
2420	1.51359e-06	1458.1	51709.4	310257	13.7774	56.9036	0.0440219	-28.4115	48.4982	-28.3692	-48.4534	169.257	32134.4	
2420.5	1.51514e-06	1458.1	51706.2	310237	13.7785	56.9066	0.0440244	-28.413	48.5007	-28.3706	-48.4559	169.265	32141.2	
2421	1.51649e-06	1458.1	51702.9	310217	13.7796	56.9095	0.0440268	-28.4144	48.5032	-28.3721	-48.4584	169.274	32147.9	
2421.5	1.51772e-06	1458.1	51699.6	310197	13.7807	56.9124	0.0440293	-28.4159	48.5057	-28.3735	-48.4609	169.283	32154.7	
2422	1.5189e-06	1458.11	51696.2	310177	13.7818	56.9153	0.0440317	-28.4173	48.5082	-28.375	-48.4633	169.291	32161.4	
2422.5	1.52e-06	1458.11	51692.9	310158	13.7829	56.9183	0.0440342	-28.4188	48.5107	-28.3764	-48.4658	169.3	32168.2	
2423	1.52126e-06	1458.11	51689.6	310138	13.7839	56.9212	0.0440366	-28.4203	48.5132	-28.3779	-48.4683	169.309	32174.9	
2423.5	1.52282e-06	1458.11	51686.3	310118	13.785	56.9241	0.0440391	-28.4217	48.5156	-28.3794	-48.4708	169.317	32181.7	
